latitude,longitude,Species richness
-3.747693755,14.52601054,35
-40.66227118,-72.16355892,17
37.81688293,-107.7239699,12
54.44188027,158.3697375,21
-40.67893785,-72.16355892,17
49.07521446,-80.53647425,56
58.31479632,68.33433527,17
-1.233110823,103.6197463,12
18.25438606,109.6405787,55
51.56688073,10.08226125,23
-40.67268785,-72.16564225,17
47.59188136,8.77392813,5
37.75438294,-25.4073164,9
53.6356304,-2.838570012,13
57.07937985,-3.83023652,17
62.60437896,-145.4489639,21
-37.38727171,175.5551514,27
-40.56643786,-73.56564203,1
18.39188604,-97.47605487,19
-1.143527504,103.5697463,12
54.76688022,43.46558925,28
42.20229889,23.31350914,32
45.14396509,-63.9364769,44
41.59188232,24.44475896,31
29.61480091,94.65099772,12
43.610632,-82.83647388,37
54.11479699,-73.32605873,39
42.58354883,23.28642581,45
57.09812984,-3.861486515,14
53.6356304,-2.836486679,10
67.48146152,86.4364157,26
14.33563669,-16.41148451,13
53.2064638,156.8843211,27
42.46063219,23.23017582,16
48.77521451,16.6947602,12
37.7772996,-25.46148306,29
56.50021327,32.91767427,52
53.37938044,14.07601061,77
-1.235194157,103.6197463,13
55.26688014,40.2051731,14
46.47104821,9.819761296,57
-0.643527585,-90.32605601,17
-0.645610918,-90.31772268,23
9.383554144,-82.36564062,27
-35.56018866,148.7801557,35
58.05437969,38.24684008,9
-13.91644213,-171.7593763,0
44.97521512,-109.7573029,31
-45.99977033,168.1968193,32
42.58563217,23.24684248,28
43.11479875,23.19267582,35
-3.212277173,12.25101091,1
43.55229868,-70.47189252,43
-3.981027051,-79.08439115,62
71.21479425,-156.6031287,50
41.67313231,23.44059245,33
54.06688033,37.51350686,12
42.49813218,23.16559249,29
56.85229655,10.17392791,36
54.61063024,-84.60939026,30
53.76063038,156.5593212,17
43.44604869,-7.436485943,36
49.75229769,-77.65730804,32
-1.235194157,103.6197463,14
53.76063038,156.5572378,19
54.06063033,37.58850685,25
-1.143527504,103.567663,12
43.44188203,-7.563569256,40
54.78771355,43.22183928,24
44.93771512,136.4655744,22
67.53146151,86.64683234,71
53.31896378,35.33225721,22
47.58979803,8.77392813,6
41.71063231,23.50934244,28
33.8439669,-5.478152923,5
5.39397145,-52.96356199,29
63.08146222,-149.5260465,35
